"Flow Depth, D [m]",SLOPE,CHARGE,"Channel Width, B [m]","Particle size, d [m]",Bed Form
4.71,0.0000452870,1937.84,363.8,0.00093,2
4.63,0.0000463562,2035.47,361.22,0.00093,2
4.58,0.0000670783,2345.84,357,0.00093,2
4.69,0.0000030339,276.81,363.69,0.00093,2
4.63,0.0000012074,143.17,361.64,0.00093,2
4.61,0.0000003034,52.95,359.53,0.00093,2
4.6,0.0000039441,357.45,358.68,0.00093,2
4.62,0.0000012141,93.99,325.09,0.00093,2
4.59,0.0000023993,104.14,332.07,0.00093,2
4.51,0.0000084357,229.92,349.82,0.00093,2
4.61,0.0000700906,5559.27,359.53,0.00093,2
4.71,0.0001377555,13555.57,363.86,0.00093,2
4.7,0.0001378253,6262.47,363.74,0.00093,2
4.53,0.0000625828,2371.21,351.93,0.00093,2
4.52,0.0000007974,78.54,344.98,0.00093,2
0.85,0.0000113212,9.52,115,0.00086,2
1.16,0.0000219290,66.48,127.68,0.00086,2
1.62,0.0000355352,952.1,147.73,0.00086,2
2.06,0.0000745926,11488.68,216.8,0.00086,2
2.81,0.0000991539,30556.98,227.26,0.00086,2
2.99,0.0000830486,27082.98,228.39,0.00086,2
3.62,0.0002154149,62600.96,234.36,0.00086,2
3.93,0.0001865723,77131.28,237.73,0.00086,2
3.37,0.0001434371,20307.38,231.64,0.00086,2
2.41,0.0000774507,3899.09,223.2,0.00086,2
1.69,0.0000626245,1091.58,201.13,0.00086,2
1.57,0.0000370663,246.09,145.79,0.00086,2
1,0.0000331406,61.95,122.33,0.00086,2
1.18,0.0000295525,82.88,128.1,0.00086,2
1.39,0.0000287450,79.96,133.56,0.00086,2
1.57,0.0000316408,168.16,145.37,0.00086,2
1.7,0.0000332521,348.14,150.77,0.00086,2
1.49,0.0000264361,87.05,136.51,0.00086,2
1.31,0.0000283427,64.62,131.46,0.00086,2
7.97,0.0001826880,198910.62,383.35,0.00026,2
7.72,0.0001512512,87240.97,381.88,0.00026,2
7.46,0.0001309838,72518.72,380.35,0.00026,2
7.13,0.0000675661,35021.32,378.45,0.00026,2
6.53,0.0000060478,1236.69,374.93,0.00026,2
6.59,0.0000088185,962.96,375.3,0.00026,2
6.65,0.0000126822,1688.44,375.67,0.00026,2
6.53,0.0000037336,819.82,374.93,0.00026,2
6.36,0.0000054023,695.93,373.98,0.00026,2
6.53,0.0000024993,622.06,374.93,0.00026,2
6.5,0.0000009395,331.1,374.77,0.00026,2
6.48,0.0000013178,359.84,374.67,0.00026,2
6.46,0.0000017622,377.5,374.56,0.00026,2
6.46,0.0000013236,332.54,374.56,0.00026,2
6.46,0.0000017622,375.3,374.56,0.00026,2
0.51,0.0000319157,28.71,166.65,0.00191,2
1.19,0.0003140516,21612.02,201.48,0.00191,2
1.26,0.0003305281,11023.6,201.78,0.00191,2
1.07,0.0002894680,7944.17,201.02,0.00191,2
0.89,0.0002454100,4094.22,200.34,0.00191,2
0.7,0.0001698005,137.55,191.94,0.00191,2
0.64,0.0001103478,99.26,182.64,0.00191,2
0.7,0.0001579804,244.76,191.01,0.00191,2
0.72,0.0001711583,189.89,193.8,0.00191,2
0.79,0.0002102024,666.82,199.97,0.00191,2
0.5,0.0000225876,17.74,164.25,0.00191,2
0.74,0.0001967653,1146.63,197.48,0.00191,2
0.93,0.0002611315,1077.7,200.5,0.00191,2
0.94,0.0002676009,577.83,200.53,0.00191,2
0.74,0.0001843481,211.82,196.59,0.00191,2
0.5,0.0000225876,7.43,164.25,0.00191,2
2.35,0.0000121089,997.77,128.59,0.0018,2
2.32,0.0000089039,640.78,125.87,0.0018,2
2.3,0.0000060924,359.35,123.49,0.0018,2
2.12,0.0000012528,21.66,112.68,0.0018,2
1.89,0.0000001606,3.01,112,0.0018,2
2.41,0.0000197208,680.44,132.76,0.0018,2
2.39,0.0000156225,802.55,131.54,0.0018,2
2.37,0.0000144489,1360.72,129.95,0.0018,2
2.35,0.0000109081,291.68,128.25,0.0018,2
2.33,0.0000088404,191.48,126.55,0.0018,2
2.32,0.0000078580,118.77,125.19,0.0018,2
2.27,0.0000038339,44.46,120.19,0.0018,2
2.25,0.0000026037,31.68,117.38,0.0018,2
1.93,0.0000003535,2.79,112.14,0.0018,2
1.83,0.0000000419,0.71,111.84,0.0018,2
2.08,0.0002905179,25725.46,151.15,0.000845,2
2.03,0.0002098238,14890.97,135.23,0.000845,2
3.56,0.0003013593,77870.94,209.47,0.000845,2
4.26,0.0003422790,136404.45,218.68,0.000845,2
4.41,0.0003440820,199153.34,220.69,0.000845,2
4.23,0.0003279845,155950.74,218.26,0.000845,2
2.17,0.0001607581,3932.59,110.86,0.000845,2
2.09,0.0001588661,2957.26,110.47,0.000845,2
2.03,0.0001548317,2295.32,110.17,0.000845,2
1.97,0.0001073023,1666.04,109.92,0.000845,2
2.14,0.0003033352,31030.13,180.65,0.000845,2
2.06,0.0002872631,18322.07,180.09,0.000845,2
1.88,0.0003240244,18090.51,176.4,0.000845,2
2.05,0.0002249721,5357.45,135.35,0.000845,2
1.92,0.0000003561,6.86,109.75,0.000845,2
1.7,0.0002172853,5841.34,165.4,0.001495,2
1.98,0.0001776469,9586.36,166.6,0.001495,2
1.72,0.0002138543,3466.67,165.48,0.001495,2
2.19,0.0001556793,4131.57,167.51,0.001495,2
2.61,0.0001278273,11240.21,169.37,0.001495,2
3.51,0.0000947588,22610.44,173.39,0.001495,2
3.44,0.0000974471,25057.87,173.1,0.001495,2
3.06,0.0001069096,13700.37,171.36,0.001495,2
2.76,0.0001188753,7382.22,170.03,0.001495,2
2.49,0.0001357493,5438.84,168.83,0.001495,2
2.26,0.0001542938,3988.94,167.84,0.001495,2
2.03,0.0001717131,3413.16,166.8,0.001495,2
1.62,0.0002370352,2107.56,165.02,0.001495,2
1.4,0.0002984331,1587.97,138.09,0.001495,2
1.44,0.0002800667,3541.58,111.86,0.001495,2
1.46,0.0002804011,3298.76,143.82,0.001495,2
1.7,0.0002172853,5367.83,165.4,0.001495,2
1.94,0.0001826751,5947.02,166.43,0.001495,2
2.55,0.0001319896,8024.3,169.12,0.001495,2
1.8,0.0002010103,2636.49,165.81,0.001495,2
1.58,0.0002382611,2332.92,164.86,0.001495,2
1.43,0.0002900957,718.34,143.07,0.001495,2
1.41,0.0002895540,474.12,111.35,0.001495,2
1.49,0.0002481361,387.46,89.84,0.001495,2
1.49,0.0002079799,258.14,75.38,0.001495,2
0.98,0.0002231876,29.38,252.88,0.151,2
0.88,0.0002092036,24.55,245.85,0.151,2
0.96,0.0002902694,69.89,254.28,0.151,2
0.08,0.0005445689,2.33,60.31,0.001455,2
0.2,0.0002451650,12.43,71.63,0.001455,2
0.22,0.0002801787,15.07,72.36,0.001455,2
0.33,0.0003566379,46.37,79.51,0.001455,2
0.38,0.0004074940,206.84,83.36,0.001455,2
0.44,0.0004419532,420.59,84.87,0.001455,2
0.44,0.0004643271,212.5,84.87,0.001455,2
0.31,0.0003437412,36.39,78.41,0.001455,2
0.2,0.0002731622,3.04,71.63,0.001455,2
0.55,0.0000018527,0.22,41,0.001715,2
0.7,0.0000653382,363.25,64.74,0.001715,2
0.74,0.0000791741,188.92,65.77,0.001715,2
0.74,0.0000870454,86.91,65.98,0.001715,2
0.82,0.0001245097,181.85,67.73,0.001715,2
0.56,0.0004362495,0.13,78.21,0.10333,2
0.28,0.0000996987,0.52,52.58,0.10333,2
0.57,0.0004477550,64.86,79.17,0.10333,2
0.61,0.0004792084,160.4,82.04,0.10333,2
0.84,0.0005541059,434.65,86.72,0.10333,2
0.93,0.0006040109,665.67,88.67,0.10333,2
0.18,0.0000442362,0.62,64.14,0.08688,2
0.21,0.0000896274,0.4,70.39,0.08688,2
0.22,0.0000986508,0.28,74.6,0.08688,2
0.78,0.0002017056,41.37,200.65,0.08688,2
1.05,0.0002321172,396.54,205.94,0.08688,2
0.96,0.0002307738,47.95,204.76,0.08688,2
0.81,0.0002112828,10.58,200.88,0.08688,2
1.53,0.0002545970,1863.04,208.68,0.08688,2
1.71,0.0002660782,3414.35,208.79,0.08688,2
1.87,0.0002748398,3890.09,208.89,0.08688,2
1.89,0.0002775997,2909.88,208.9,0.08688,2
1.63,0.0002617536,684.28,208.74,0.08688,2
1.52,0.0002567940,452.63,208.68,0.08688,2
1.46,0.0002480902,315.08,208.64,0.08688,2
1.33,0.0002480774,127.83,208.56,0.08688,2
1.05,0.0002321172,43.74,205.94,0.08688,2
6.45,0.0000000313,23,404.21,0.025625,2
6.44,0.0000001255,45.14,401.73,0.025625,2
6.47,0.0000000701,21.31,408.33,0.025625,2
6.46,0.0000006313,95.54,415.79,0.025625,2
6.46,0.0000001947,46.49,417.95,0.025625,2
6.89,0.0000016117,199.03,425.07,0.025625,2
6.89,0.0000034691,1202.8,426.17,0.025625,2
6.43,0.0000057131,1019.2,422.97,0.025625,2
6.52,0.0000078854,426.73,423.69,0.025625,2
6.45,0.0000075007,303.98,419.38,0.025625,2
6.91,0.0000359815,1146.6,426.17,0.025625,2
6.47,0.0000370751,13097.19,403.8,0.025625,2
6.42,0.0000264660,7952.02,404.21,0.025625,2
6.5,0.0000178074,5070.3,416.51,0.025625,2
6.89,0.0000201237,6413.23,427.27,0.025625,2
6.61,0.0000381051,3925.43,424.34,0.025625,2
7.8,0.0000000062,17,366.49,0.00153,2
8.03,0.0000000533,30.86,367.73,0.00153,2
8.06,0.0000000236,22.39,366.57,0.00153,2
8.34,0.0000000056,22.26,369.52,0.00153,2
8.3,0.0000002781,273.43,369.21,0.00153,2
8.41,0.0000000223,48.32,369.98,0.00153,2
8.55,0.0000000875,59.16,370.76,0.00153,2
8.53,0.0000006636,162.19,370.68,0.00153,2
8.45,0.0000001387,76.98,369.98,0.00153,2
9.08,0.0000098038,2025.66,372.48,0.00153,2
8.86,0.0000110522,13363.93,371.76,0.00153,2
8.93,0.0000145247,15523.8,371.95,0.00153,2
8.88,0.0000240785,28551.42,371.84,0.00153,2
8.65,0.0000206974,24674.48,371.19,0.00153,2
8.28,0.0000131229,15228.54,369.13,0.00153,2
8.87,0.0000200562,12359.03,371.8,0.00153,2
8.18,0.0000133371,12360.41,368.5,0.00153,2
8.52,0.0000172241,12360.41,370.37,0.00153,2
5.76,0.0000003279,95.84,344.69,0.011255,2
5.71,0.0000002299,22.84,349.34,0.011255,2
5.84,0.0000003210,67.64,365.33,0.011255,2
5.85,0.0000000089,8.57,365.58,0.011255,2
5.94,0.0000004276,27.71,368.55,0.011255,2
5.9,0.0000025410,218.95,376.95,0.011255,2
5.93,0.0000028287,256.61,378.75,0.011255,2
5.93,0.0000038487,217.5,381.92,0.011255,2
5.93,0.0000046204,444.83,382.9,0.011255,2
5.97,0.0000058446,463.22,388.16,0.011255,2
5.95,0.0000106480,785.06,388.51,0.011255,2
5.96,0.0000145631,1944.92,387.46,0.011255,2
5.96,0.0000243655,3154.49,388.16,0.011255,2
5.99,0.0000241824,2273.53,390.85,0.011255,2
5.99,0.0000353345,5080.47,383.55,0.011255,2
5.95,0.0000356322,5569.49,383.23,0.011255,2
5.95,0.0000378470,5815.59,381.92,0.011255,2
5.95,0.0000613930,12552.5,386.38,0.011255,2
6,0.0000744034,14426.77,391.16,0.011255,2
5.99,0.0000912514,16739.57,403.61,0.011255,2
6.02,0.0000481499,11189.19,393.33,0.011255,2
5.94,0.0000324239,7524.96,381.26,0.011255,2
5.94,0.0000414724,10009.75,377.9,0.011255,2
0.77,0.0010942230,154.18,145.52,0.0012,2
0.57,0.0006575853,366.16,93.21,0.0012,2
0.29,0.0005448176,6,75.46,0.0012,2
0.68,0.0220998281,301.06,120.31,0.0012,6
1,0.0004456518,51.88,66.91,0.0012,2
0.53,0.0005281367,52.89,87.9,0.0012,2
0.71,0.0008721564,201.22,110.73,0.0012,2
0.82,0.0010750922,2141.68,149.05,0.0012,2
0.84,0.0012585424,6709.1,195.47,0.0012,2
1.1,0.0010766084,10194.82,207.76,0.0012,2
1.33,0.0010517306,20373.57,228.83,0.0012,2
1.56,0.0009926956,24086.01,236.45,0.0012,2
1.46,0.0010208458,12087.11,235.14,0.0012,2
1.22,0.0010450062,6940.8,214.08,0.0012,2
0.94,0.0011755041,2455.33,199.04,0.0012,2
1.02,0.0006260990,1533.31,195.38,0.0012,2
3,0.0001115010,20710.69,228.41,0.001,2
2.93,0.0001150985,22649.91,228.22,0.001,2
2.89,0.0001140324,14816.59,228.08,0.001,2
2.65,0.0000973736,8209,225.64,0.001,2
2.62,0.0000989855,7948.18,225.37,0.001,2
2.31,0.0000787722,2020.5,222.2,0.001,2
2.21,0.0000834744,1760.72,221.21,0.001,2
2.06,0.0000916896,1313.64,216.8,0.001,2
1.69,0.0000967957,446.69,201.13,0.001,2
1.64,0.0001009934,522.12,195.99,0.001,2
1.54,0.0000953476,258.48,187.35,0.001,2
1.65,0.0000838905,247.98,161.34,0.001,2
3.22,0.0001290969,9824.61,230.04,0.001,2
3,0.0001177816,4176.08,228.41,0.001,2
2.69,0.0001015408,3416.06,226,0.001,2
2.33,0.0000808904,1307.37,222.38,0.001,2
1.91,0.0000896061,561.55,210.68,0.001,2
1.7,0.0000960697,164.24,202.27,0.001,2
1.52,0.0000972305,131.94,187,0.001,2
1.64,0.0000729981,75.42,148.56,0.001,2
1.69,0.0000922698,488.25,200.56,0.001,2
1.8,0.0000926274,446.24,208.82,0.001,2
1.69,0.0000926330,317.09,201.13,0.001,2
1.16,0.0000305498,41.53,94.13,0.000845,2
0.85,0.0002884935,120.63,89.04,0.000845,2
1.38,0.0002109698,1571.92,95.29,0.000845,2
1.51,0.0002088284,1375.35,96.05,0.000845,2
1.63,0.0002013937,2711.77,96.7,0.000845,2
1.92,0.0001950007,2900.37,98.31,0.000845,2
2.24,0.0002075573,3527.74,106.34,0.000845,2
2.3,0.0002106899,3091.17,108.66,0.000845,2
1.77,0.0001979112,935.89,97.46,0.000845,2
1.65,0.0001979904,717.48,96.8,0.000845,2
1.55,0.0002013459,575.08,96.25,0.000845,2
2.53,0.0002190892,2182.32,115.19,0.000845,2
2.38,0.0002166766,1433.25,111.82,0.000845,2
2.32,0.0002136375,1441.9,109.5,0.000845,2
2.24,0.0002081738,1112.04,106.55,0.000845,2
2.17,0.0002051801,905.04,104.63,0.000845,2
2.06,0.0002029565,737.19,103.13,0.000845,2
2.04,0.0001957408,676.59,98.97,0.000845,2
1.99,0.0001961517,605.58,98.66,0.000845,2
1.92,0.0001938818,586.32,98.26,0.000845,2
1.81,0.0001975667,475.94,97.66,0.000845,2
7.08,0.0000000070,14.64,369.33,0.00042,2
7.23,0.0000027103,382.41,370.75,0.00042,2
7.19,0.0000009822,203.73,370.46,0.00042,2
7.01,0.0000000635,34.08,368.79,0.00042,2
6.97,0.0000500949,28542.03,371.54,0.00042,2
7.24,0.0000360327,20933.38,370.61,0.00042,2
7.23,0.0000303860,17066.98,370.61,0.00042,2
7.12,0.0000208898,6818.32,369.72,0.00042,2
7.17,0.0000126565,5481.93,370.07,0.00042,2
7.22,0.0000651337,26314.52,370.46,0.00042,2
7.3,0.0000794763,88030.78,371.24,0.00042,2
7.5,0.0001108746,104762.98,372.82,0.00042,2
7.66,0.0001197182,115092.56,373.92,0.00042,2
7.89,0.0001360939,221289.63,375.49,0.00042,2
8.19,0.0001421489,161612.49,377.6,0.00042,2
8.34,0.0001354724,152717.65,378.67,0.00042,2
8.25,0.0001286058,98663.9,377.97,0.00042,2
7.78,0.0000857890,16120.22,374.47,0.00042,2
7.33,0.0000678477,5604.38,371.29,0.00042,2
7.66,0.0000982291,12364.78,373.84,0.00042,2
8.09,0.0001266339,23768.88,376.8,0.00042,2
8.23,0.0001324540,38797.41,377.78,0.00042,2
7.93,0.0001015884,44522.22,375.49,0.00042,2
7.57,0.0000716943,17513.75,373.03,0.00042,2
4.73,0.0001492235,11661.61,185.51,0.00037,2
4.83,0.0001532532,14035.42,187.01,0.00037,2
5.08,0.0001591507,16111.63,190.75,0.00037,2
5.23,0.0001636432,9250.25,193,0.00037,2
5.15,0.0001616639,5555.31,191.82,0.00037,2
4.85,0.0001525011,2947.18,187.33,0.00037,2
4.57,0.0001449419,3039.13,183.16,0.00037,2
4.36,0.0001401058,3174.15,180.17,0.00037,2
4.2,0.0001411985,2388.52,177.81,0.00037,2
3.97,0.0001372343,2306.22,174.61,0.00037,2
3.78,0.0001338443,2428.96,171.83,0.00037,2
3.6,0.0001304410,1702.97,169.37,0.00037,2
3.47,0.0001274504,1775.58,167.55,0.00037,2
3.45,0.0001197026,1626.08,159.54,0.00037,2
3.32,0.0001137694,1122.22,156.24,0.00037,2
2.72,0.0000880787,7112.72,109.32,0.00128,2
2.75,0.0000897147,5077.75,109.43,0.00128,2
2.58,0.0000758381,2865.54,108.73,0.00128,2
2.2,0.0000453981,901.71,107.23,0.00128,2
2.17,0.0000437987,687.87,107.12,0.00128,2
0.42,0.0000011671,2.38,151.05,0.00616,2
0.9,0.0002417398,1980.42,200.38,0.00616,2
0.77,0.0002071077,1057.25,199.89,0.00616,2
0.45,0.0000065797,4.08,155.85,0.00616,2
0.44,0.0000043834,2.92,154.65,0.00616,2
1.09,0.0002920182,446.23,201.1,0.00616,2
0.97,0.0002664900,722.61,200.65,0.00616,2
1.19,0.0003140516,1490.44,201.48,0.00616,2
1.2,0.0003234524,1182.37,201.55,0.00616,2
1.08,0.0002858698,672.36,201.06,0.00616,2
0.99,0.0002792214,494.48,200.72,0.00616,2
0.69,0.0001523935,50.54,190.08,0.00616,2
1.78,0.0004436183,46037.96,203.78,0.00616,2
1.89,0.0004789054,22725.06,204.23,0.00616,2
2.05,0.0005111236,12580.06,204.62,0.00616,2
1.79,0.0004489419,3712.63,203.82,0.00616,2
1.49,0.0003705902,2535.26,202.65,0.00616,2
1.2,0.0003234524,524.18,201.55,0.00616,2
2.74,0.0000003844,86.78,298.22,0.001795,2
2.79,0.0000005876,130.33,299.94,0.001795,2
2.84,0.0000005730,233.92,301.42,0.001795,2
2.88,0.0000008123,169.72,302.9,0.001795,2
2.92,0.0000010849,288.69,304.13,0.001795,2
2.79,0.0000005876,235.71,299.94,0.001795,2
1.86,0.0000010257,413.8,109.97,0.000955,2
2.18,0.0004637087,19293.51,136,0.000955,2
2.15,0.0002928984,9382.17,125.31,0.000955,2
2.19,0.0001499747,3397.47,111.14,0.000955,2
2.07,0.0000861879,2611.14,110.7,0.000955,2
2.14,0.0004458623,5682.52,110.92,0.000955,2
1.83,0.0005839781,4942.47,109.88,0.000955,2
1.98,0.0000576767,438.89,110.38,0.000955,2
2.22,0.0006353529,14738.7,139.36,0.000955,2
2.34,0.0003063377,8890.82,111.76,0.000955,2
2.05,0.0002257447,2590.13,110.6,0.000955,2
2.15,0.0005530817,12148.4,135.85,0.000955,2
1.92,0.0009673411,18190.52,171.97,0.000955,2
2.15,0.0010933906,24613.53,182.22,0.000955,2
2.42,0.0011927165,37877.85,184.33,0.000955,3
2.43,0.0008726487,29213.04,184.39,0.000955,2
2.09,0.0004089573,3759.07,131.33,0.000955,2
2.34,0.0003249936,3273.77,111.76,0.000955,2
2.26,0.0003072116,2636.66,111.41,0.000955,2
2.17,0.0002606465,2316.97,111.03,0.000955,2
2.23,0.0005108057,14525.63,137.73,0.000955,2
4.68,0.0000000123,413.8,172.15,0.0111,2
4.93,0.0000213669,2088.39,173.39,0.0111,2
3.06,0.0008250035,105148.12,477.15,0.0111,2
4.23,0.0004952870,75705.71,338.5,0.0111,2
4.99,0.0003547252,54986.54,268.74,0.0111,2
5.45,0.0002910247,47208.43,237.74,0.0111,2
5.33,0.0002831850,43457.58,231.29,0.0111,2
5.74,0.0002407613,37570.65,207.88,0.0111,2
6.14,0.0001785233,27076.7,182.47,0.0111,2
5.98,0.0001672295,24510.38,178.27,0.0111,2
5.83,0.0001505962,18672.47,176.65,0.0111,2
5.63,0.0001357709,15267.91,175.87,0.0111,2
5.42,0.0001023871,11756.4,175.15,0.0111,2
5.32,0.0000945343,9809.95,174.74,0.0111,2
4.67,0.0000538638,2443.74,172.36,0.0111,2
4.95,0.0000910509,10168.8,173.45,0.0111,2
4.78,0.0000232257,1063.91,172.82,0.0111,2
5.72,0.0001517987,26448.52,176.12,0.0111,2
6.02,0.0002128476,49496.25,178.27,0.0111,2
5.73,0.0001791322,27899.7,176.06,0.0111,2
5.43,0.0001621245,20574.21,174.89,0.0111,2
0.46,0.0034181155,27.26,18.49,0.0106,3
0.66,0.0023558805,138.7,21.31,0.0106,3
0.83,0.0017676024,163.67,22.16,0.0106,3
1.05,0.0013879929,585.84,23.31,0.0106,2
1.34,0.0010941918,843.52,24.88,0.0106,2
1.59,0.0009373726,203.63,26.24,0.0106,2
1.62,0.0009200994,503.85,26.45,0.0106,2
1.37,0.0010650738,290.76,25.05,0.0106,2
1.29,0.0011436297,321.12,24.58,0.0106,2
1.18,0.0012371038,225.56,23.99,0.0106,2
1.08,0.0013425750,179.31,23.48,0.0106,2
1.02,0.0014355098,172.85,23.14,0.0106,2
0.85,0.0017082262,51.7,22.24,0.0106,3
0.82,0.0018291939,47.34,22.12,0.0106,3
0.78,0.0019101954,40.15,21.9,0.0106,3
2.49,0.0004616917,9186.21,156.2,0.01711,2
2.74,0.0005832199,12801.1,159.44,0.01711,2
2.56,0.0005110898,7084.34,158.91,0.01711,2
2.4,0.0004138857,3114.78,153.21,0.01711,2
2.27,0.0003017286,1391.83,144.5,0.01711,2
1.96,0.0001807354,383.43,138.85,0.01711,2
1.88,0.0001444094,598.8,138.02,0.01711,2
1.77,0.0000921215,226.19,136.91,0.01711,2
1.01,0.0003038482,113.6,135.85,0.01711,2
1.61,0.0000359535,54.02,134.4,0.01711,2
1.55,0.0000167595,25.85,132.94,0.01711,2
2.58,0.0005205379,9360.67,158.96,0.01711,2
2.46,0.0004485694,5874.68,155.28,0.01711,2
2.36,0.0003880484,4998.04,152.01,0.01711,2
2.29,0.0003233591,3027.78,146.29,0.01711,2
2.22,0.0002744383,2252.54,141.73,0.01711,2
2.12,0.0002367727,1639.09,140.62,0.01711,2
1.87,0.0001359939,514.55,137.93,0.01711,2
1.76,0.0000888957,282.92,136.81,0.01711,2
1.69,0.0000599626,176.69,136.07,0.01711,2
0.55,0.0000002025,0.6,171.79,0.00577,2
0.64,0.0000026118,2.05,182.64,0.00577,2
0.59,0.0000016689,1.13,177.06,0.00577,2
0.61,0.0000015748,0.46,178.92,0.00577,2
1.13,0.0000027853,10.34,211.14,0.00153,2
1.36,0.0000060359,113.21,236.34,0.00153,2
1.5,0.0000104475,74.78,247.26,0.00153,2
1.39,0.0000085041,27.58,240.23,0.00153,2
1.31,0.0000051448,27.92,229.08,0.00153,2
1.44,0.0000095301,101.93,243.51,0.00153,2
1.55,0.0000130645,154.1,250.54,0.00153,2
1.72,0.0000177622,490.88,261.78,0.00153,2
2.05,0.0000296000,1445.6,276.47,0.00153,2
2.74,0.0000553548,11343.81,298.22,0.00153,2
3.42,0.0000954301,33721.48,349.25,0.00153,2
3.19,0.0000733904,10723.41,312.99,0.00153,2
2.68,0.0000524841,3407.01,296.49,0.00153,2
2.1,0.0000306531,574.31,278.05,0.00153,2
1.73,0.0000194888,161.89,262.72,0.00153,2
1.38,0.0002282263,161.69,252.77,0.12252,2
1.98,0.0003193387,947.81,260.32,0.12252,2
2.35,0.0003627632,8898.48,266.76,0.12252,2
2.53,0.0003793763,14466.77,268.46,0.12252,2
2.38,0.0003628070,4894.57,267.01,0.12252,2
2.09,0.0003362523,1841.47,262.09,0.12252,2
1.95,0.0003265540,1330.73,259.87,0.12252,2
1.74,0.0002876190,827.79,257.24,0.12252,2
1.42,0.0002334235,347.14,253.42,0.12252,2
1.52,0.0002487648,768.2,254.61,0.12252,2
1.69,0.0002831106,1274.12,256.57,0.12252,2
1.99,0.0003238688,2572.71,260.46,0.12252,2
2.15,0.0003439127,4259.57,264.55,0.12252,2
2.59,0.0003857509,15085.07,268.97,0.12252,2
2.65,0.0003937909,14530.36,269.57,0.12252,2
2.86,0.0004088758,19907.26,272.83,0.12252,2
3.7,0.0004708406,31566.51,282.1,0.12252,2
4.27,0.0004928344,66859.83,284.5,0.12252,2
4.52,0.0005025417,93271.79,285.53,0.12252,2
3.9,0.0004761264,43556.19,283.08,0.12252,2
3.42,0.0004567722,19784.37,280.34,0.12252,2
2.56,0.0003857620,2918.1,268.71,0.12252,2
2.42,0.0003754711,2079.19,267.44,0.12252,2
2.38,0.0003693147,1802.55,267.01,0.12252,2
2.09,0.0003380977,792.34,262.23,0.12252,2
0.99,0.0000136968,2.74,69.55,0.17723,2
1.25,0.0000309448,13.83,74.56,0.17723,2
1.52,0.0000662084,67.36,83.47,0.17723,2
1.68,0.0000959264,115.76,86.76,0.17723,2
1.93,0.0001420328,409.05,94.32,0.17723,2
2.6,0.0004615700,4449.68,102.8,0.17723,2
2.98,0.0008307466,9181.04,106.69,0.17723,2
3.03,0.0009097231,11198.32,107.33,0.17723,2
2.71,0.0008003882,4915.93,103.81,0.17723,2
2.44,0.0004070629,1731.2,101.44,0.17723,2
2.28,0.0002930499,813.46,100,0.17723,2
2.12,0.0001810253,410.43,98.64,0.17723,2
1.89,0.0000749083,104.06,92.93,0.17723,2
1.75,0.0000990750,102.53,88.39,0.17723,2
1.61,0.0001405123,92.4,85.26,0.17723,2
2.53,0.0000004483,2.95,92.23,0.11233,2
2.98,0.0000018452,25.94,92.63,0.11233,2
3.3,0.0000045128,99.65,92.91,0.11233,2
3.65,0.0000093547,412.9,93.23,0.11233,2
4.06,0.0000179494,1656.91,93.6,0.11233,2
4.41,0.0000271318,2832.24,93.91,0.11233,2
4.79,0.0000426546,3573.34,94.26,0.11233,2
5.36,0.0000726370,10231.97,94.78,0.11233,2
5.88,0.0001092489,21022.92,95.26,0.11233,2
5.5,0.0000812756,10095.04,94.91,0.11233,2
5.17,0.0000616170,5073.49,94.61,0.11233,2
4.77,0.0000414157,970.67,94.24,0.11233,2
4.42,0.0000282973,284.93,93.92,0.11233,2
3.99,0.0000162559,116.87,93.54,0.11233,2
3.48,0.0000067858,27.65,93.08,0.11233,2
1.16,0.0002885219,684.64,197.64,0.045,2
1.27,0.0003183554,1336.11,198.64,0.045,2
0.8,0.0005832699,1520.75,228.43,0.070775,2
1.25,0.0006644998,9025.63,234.26,0.070775,2
1.17,0.0006097518,4843.65,233.15,0.070775,2
1.21,0.0006405139,4603.9,233.77,0.070775,2
0.74,0.0006309996,246.15,227.69,0.070775,2
1.1,0.0002650009,2093.49,111.5,0.00075,2
1.24,0.0002658095,5855.43,118.03,0.00075,2
1.35,0.0002864873,4987.22,124.36,0.00075,2
1.42,0.0003420570,10688.28,151.7,0.00075,2
1.51,0.0003485519,10067.79,157.11,0.00075,2
1.44,0.0003457915,6241.51,152.36,0.00075,2
1.37,0.0003401146,4022.67,146.39,0.00075,2
1.29,0.0002772415,1294.54,120.53,0.00075,2
1.08,0.0002436093,378.94,110.51,0.00075,2
1.34,0.0002890184,6912.51,123.54,0.00075,2
1.35,0.0003131154,10124.62,132.26,0.00075,2
1.37,0.0003416978,6644.07,144.42,0.00075,2
1.52,0.0003458241,9993.44,158.04,0.00075,2
1.59,0.0003503474,17926.1,163.85,0.00075,2
1.45,0.0003410681,5782.27,152.49,0.00075,2
1.38,0.0003193813,4360.06,136.85,0.00075,2
1.18,0.0002570237,948,115.1,0.00075,2
0.47,0.0000091258,6.2,71.22,0.00141,2
0.74,0.0001329725,559.66,85.93,0.00141,2
0.76,0.0001911344,849,94.85,0.00141,2
0.86,0.0003917763,3581.56,112.8,0.00141,2
1,0.0006309560,19855.52,122.25,0.00141,2
1.17,0.0008523700,28786.73,127.8,0.00141,2
1.18,0.0008671587,17241.8,127.91,0.00141,2
1.08,0.0008013976,7090.37,126.21,0.00141,2
0.97,0.0005817653,4226.78,120.26,0.00141,2
